connection	op	table	params
virtual-3045	SELECT	txn1	551
virtual-3041	MERGE	txn0	550	550	"6"	"6"
virtual-3046	MERGE	txn0	426	426	"6"	"6"
virtual-3044	SELECT	txn0	546
virtual-3049	MERGE	txn1	551	551	"1"	"1"
virtual-3046	MERGE	txn0	546	546	"4"	"4"
virtual-3050	MERGE	txn1	553	553	"3"	"3"
virtual-3044	SELECT	txn0	550
virtual-3047	MERGE	txn0	546	546	"5"	"5"
virtual-3048	MERGE	txn1	553	553	"2"	"2"
virtual-3047	SELECT	txn0	546
virtual-3051	MERGE	txn1	553	553	"4"	"4"
virtual-3044	MERGE	txn0	550	550	"8"	"8"
virtual-3046	MERGE	txn1	553	553	"1"	"1"
virtual-3053	SELECT	txn0	545
virtual-3053	MERGE	txn0	546	546	"6"	"6"
virtual-3053	SELECT	txn1	553
virtual-3048	SELECT	txn1	551
virtual-3055	MERGE	txn1	554	554	"1"	"1"
virtual-3052	MERGE	txn1	553	553	"6"	"6"
virtual-3054	MERGE	txn1	553	553	"7"	"7"
virtual-3053	SELECT	txn1	553
virtual-3056	MERGE	txn0	545	545	"3"	"3"
virtual-3059	SELECT	txn0	545
virtual-3057	MERGE	txn1	554	554	"2"	"2"
virtual-3056	SELECT	txn0	545
virtual-3057	SELECT	txn0	546
virtual-3058	MERGE	txn1	554	554	"3"	"3"
virtual-3052	MERGE	txn1	551	551	"2"	"2"
virtual-3059	SELECT	txn1	554
virtual-3060	SELECT	txn1	554
virtual-3062	MERGE	txn1	551	551	"4"	"4"
virtual-3057	SELECT	txn1	554
virtual-3062	SELECT	txn2	436
virtual-3060	MERGE	txn1	554	554	"5"	"5"
virtual-3057	SELECT	txn0	546
virtual-3061	SELECT	txn1	554
virtual-3062	MERGE	txn0	546	546	"7"	"7"
virtual-3063	MERGE	txn2	436	436	"4"	"4"
virtual-3066	SELECT	txn0	546
virtual-3064	SELECT	txn1	551
virtual-3064	MERGE	txn1	554	554	"7"	"7"
virtual-3065	MERGE	txn0	545	545	"4"	"4"
virtual-3063	MERGE	txn1	551	551	"5"	"5"
virtual-3067	SELECT	txn1	554
virtual-3066	SELECT	txn1	554
virtual-3064	SELECT	txn1	554
virtual-3065	SELECT	txn1	554
virtual-3067	SELECT	txn0	545
virtual-3065	MERGE	txn0	545	545	"5"	"5"
virtual-3063	SELECT	txn0	545
virtual-3066	SELECT	txn1	551
virtual-3069	MERGE	txn1	555	555	"1"	"1"
virtual-3066	SELECT	txn1	554
virtual-3068	SELECT	txn1	551
virtual-3071	SELECT	txn1	555
virtual-3068	MERGE	txn1	554	554	"8"	"8"
virtual-3069	SELECT	txn1	551
virtual-3071	MERGE	txn1	551	551	"6"	"6"
virtual-3070	MERGE	txn0	546	546	"8"	"8"
virtual-3072	SELECT	txn1	551
virtual-3073	MERGE	txn1	551	551	"7"	"7"
virtual-3076	SELECT	txn2	1
virtual-3076	MERGE	txn1	555	555	"4"	"4"
virtual-3074	SELECT	txn0	546
virtual-3074	MERGE	txn2	436	436	"5"	"5"
virtual-3075	MERGE	txn1	555	555	"3"	"3"
virtual-3070	MERGE	txn1	555	555	"2"	"2"
virtual-3076	MERGE	txn1	555	555	"5"	"5"
virtual-3079	SELECT	txn0	545
virtual-3077	MERGE	txn1	551	551	"8"	"8"
virtual-3078	SELECT	txn0	545
virtual-3080	SELECT	txn1	555
virtual-3076	SELECT	txn1	551
virtual-3079	SELECT	txn1	555
virtual-3081	MERGE	txn2	536	536	"5"	"5"
virtual-3082	SELECT	txn1	557
virtual-3081	SELECT	txn1	557
virtual-3077	SELECT	txn1	557
virtual-3083	SELECT	txn0	545
virtual-3084	SELECT	txn0	545
virtual-3079	SELECT	txn0	556
virtual-3084	SELECT	txn1	557
virtual-3082	SELECT	txn1	555
virtual-3083	SELECT	txn1	557
virtual-3077	SELECT	txn1	555
virtual-3085	MERGE	txn1	555	555	"6"	"6"
virtual-3086	SELECT	txn1	555
virtual-3087	SELECT	txn0	545
virtual-3085	SELECT	txn1	555
virtual-3089	MERGE	txn0	556	556	"1"	"1"
virtual-3083	SELECT	txn1	555
virtual-3088	MERGE	txn1	558	558	"1"	"1"
virtual-3085	MERGE	txn1	555	555	"7"	"7"
virtual-3089	SELECT	txn2	536
virtual-3088	SELECT	txn1	558
virtual-3087	SELECT	txn1	552
virtual-3089	MERGE	txn0	545	545	"6"	"6"
virtual-3091	MERGE	txn0	545	545	"7"	"7"
virtual-3092	SELECT	txn1	552
virtual-3089	SELECT	txn1	557
virtual-3093	SELECT	txn1	558
virtual-3085	MERGE	txn1	555	555	"8"	"8"
virtual-3090	SELECT	txn1	558
virtual-3092	SELECT	txn1	557
virtual-3095	SELECT	txn2	436
virtual-3094	SELECT	txn0	545
virtual-3090	SELECT	txn1	557
virtual-3098	MERGE	txn1	558	558	"4"	"4"
virtual-3096	MERGE	txn1	557	557	"2"	"2"
virtual-3097	SELECT	txn0	545
virtual-3090	MERGE	txn1	558	558	"2"	"2"
virtual-3096	MERGE	txn1	557	557	"3"	"3"
virtual-3099	SELECT	txn1	557
virtual-3101	MERGE	txn1	558	558	"6"	"6"
virtual-3101	MERGE	txn1	558	558	"7"	"7"
virtual-3094	SELECT	txn0	556
virtual-3100	SELECT	txn1	558
virtual-3099	SELECT	txn1	557
virtual-3101	MERGE	txn1	558	558	"8"	"8"
virtual-3094	MERGE	txn1	558	558	"3"	"3"
virtual-3102	SELECT	txn1	557
virtual-3099	SELECT	txn1	558
virtual-3106	SELECT	txn1	557
virtual-3103	MERGE	txn0	556	556	"2"	"2"
virtual-3104	SELECT	txn1	558
virtual-3106	MERGE	txn1	559	559	"2"	"2"
virtual-3105	MERGE	txn1	559	559	"1"	"1"
virtual-3107	SELECT	txn1	559
virtual-3107	MERGE	txn1	557	557	"4"	"4"
virtual-3099	MERGE	txn1	558	558	"5"	"5"
virtual-3103	SELECT	txn1	557
virtual-3106	SELECT	txn1	559
virtual-3103	MERGE	txn0	545	545	"8"	"8"
virtual-3108	MERGE	txn0	556	556	"3"	"3"
virtual-3110	SELECT	txn1	557
virtual-3107	SELECT	txn0	545
virtual-3109	MERGE	txn1	559	559	"3"	"3"
virtual-3106	SELECT	txn0	556
virtual-3112	MERGE	txn0	556	556	"4"	"4"
virtual-3111	MERGE	txn1	559	559	"6"	"6"
virtual-3107	MERGE	txn1	557	557	"5"	"5"
virtual-3110	MERGE	txn1	559	559	"5"	"5"
virtual-3109	MERGE	txn1	559	559	"4"	"4"
virtual-3112	SELECT	txn1	559
virtual-3113	MERGE	txn0	556	556	"5"	"5"
virtual-3114	SELECT	txn1	557
virtual-3117	SELECT	txn1	560
virtual-3112	SELECT	txn1	559
virtual-3116	MERGE	txn1	560	560	"1"	"1"
virtual-3118	MERGE	txn1	560	560	"2"	"2"
virtual-3117	SELECT	txn0	556
virtual-3116	MERGE	txn0	556	556	"6"	"6"
virtual-3115	SELECT	txn1	559
virtual-3115	SELECT	txn1	560
virtual-3119	MERGE	txn0	556	556	"7"	"7"
virtual-3115	SELECT	txn1	560
virtual-3116	MERGE	txn1	557	557	"7"	"7"
virtual-3121	MERGE	txn1	560	560	"4"	"4"
virtual-3117	SELECT	txn1	560
virtual-3118	SELECT	txn1	557
virtual-3121	MERGE	txn1	560	560	"5"	"5"
virtual-3118	MERGE	txn1	557	557	"8"	"8"
virtual-3120	SELECT	txn1	560
virtual-3121	MERGE	txn1	552	552	"1"	"1"
virtual-3117	SELECT	txn0	556
virtual-3120	SELECT	txn1	557
virtual-3120	MERGE	txn1	560	560	"3"	"3"
virtual-3122	MERGE	txn0	556	556	"8"	"8"
virtual-3123	SELECT	txn1	560
virtual-3123	MERGE	txn0	562	562	"2"	"2"
virtual-3121	MERGE	txn0	562	562	"1"	"1"
virtual-3124	MERGE	txn1	560	560	"6"	"6"
virtual-3126	MERGE	txn1	560	560	"8"	"8"
virtual-3125	SELECT	txn0	563
virtual-3123	SELECT	txn1	560
virtual-3128	MERGE	txn0	564	564	"2"	"2"
virtual-3125	MERGE	txn1	560	560	"7"	"7"
virtual-3129	SELECT	txn0	564
virtual-3129	SELECT	txn0	562
virtual-3127	MERGE	txn0	562	562	"5"	"5"
virtual-3130	SELECT	txn0	563
virtual-3130	MERGE	txn0	564	564	"3"	"3"
virtual-3132	MERGE	txn0	564	564	"4"	"4"
virtual-3128	MERGE	txn1	552	552	"2"	"2"
virtual-3131	SELECT	txn2	561
virtual-3127	SELECT	txn0	564
virtual-3131	SELECT	txn0	563
virtual-3127	MERGE	txn0	564	564	"1"	"1"
virtual-3130	SELECT	txn0	564
virtual-3134	MERGE	txn0	564	564	"6"	"6"
virtual-3132	SELECT	txn0	563
virtual-3133	SELECT	txn0	562
virtual-3131	SELECT	txn0	563
virtual-3135	SELECT	txn0	563
virtual-3136	SELECT	txn0	564
virtual-3133	MERGE	txn0	562	562	"6"	"6"
virtual-3137	SELECT	txn0	564
virtual-3138	MERGE	txn0	564	564	"8"	"8"
virtual-3135	SELECT	txn2	561
virtual-3136	MERGE	txn0	564	564	"7"	"7"
virtual-3137	SELECT	txn0	564
virtual-3139	SELECT	txn1	565
virtual-3133	MERGE	txn0	564	564	"5"	"5"
virtual-3138	SELECT	txn0	564
virtual-3142	SELECT	txn0	562
virtual-3140	SELECT	txn0	562
virtual-3138	SELECT	txn0	563
virtual-3143	SELECT	txn2	436
virtual-3141	MERGE	txn2	561	561	"2"	"2"
virtual-3138	MERGE	txn2	561	561	"1"	"1"
virtual-3145	MERGE	txn2	536	536	"6"	"6"
virtual-3142	MERGE	txn1	565	565	"1"	"1"
virtual-3144	SELECT	txn1	552
virtual-3145	MERGE	txn2	536	536	"7"	"7"
virtual-3144	SELECT	txn1	565
virtual-3141	MERGE	txn2	561	561	"3"	"3"
virtual-3142	SELECT	txn1	552
virtual-3146	MERGE	txn2	561	561	"4"	"4"
virtual-3146	MERGE	txn0	562	562	"7"	"7"
virtual-3145	SELECT	txn1	565
virtual-3148	SELECT	txn2	561
virtual-3144	SELECT	txn0	563
virtual-3146	SELECT	txn1	565
virtual-3149	SELECT	txn0	562
virtual-3147	MERGE	txn0	562	562	"8"	"8"
virtual-3150	SELECT	txn1	565
virtual-3147	MERGE	txn0	563	563	"1"	"1"
virtual-3152	SELECT	txn1	552
virtual-3151	SELECT	txn1	566
virtual-3149	SELECT	txn1	565
virtual-3150	SELECT	txn1	565
virtual-3151	SELECT	txn0	563
virtual-3153	SELECT	txn1	565
virtual-3151	SELECT	txn1	566
virtual-3152	SELECT	txn1	566
virtual-3149	SELECT	txn2	536
virtual-3147	MERGE	txn0	563	563	"2"	"2"
virtual-3152	MERGE	txn1	565	565	"2"	"2"
virtual-3155	SELECT	txn1	565
virtual-3151	SELECT	txn1	566
virtual-3157	MERGE	txn2	561	561	"6"	"6"
virtual-3152	MERGE	txn2	561	561	"5"	"5"
virtual-3154	SELECT	txn1	565
virtual-3156	MERGE	txn1	565	565	"3"	"3"
virtual-3157	SELECT	txn1	565
virtual-3154	SELECT	txn0	563
virtual-3155	MERGE	txn1	566	566	"1"	"1"
virtual-3157	SELECT	txn1	566
virtual-3158	SELECT	txn1	565
virtual-3158	MERGE	txn2	561	561	"7"	"7"
virtual-3156	MERGE	txn1	565	565	"4"	"4"
virtual-3159	SELECT	txn1	566
virtual-3160	MERGE	txn1	566	566	"2"	"2"
virtual-3161	MERGE	txn1	565	565	"6"	"6"
virtual-3156	SELECT	txn1	565
virtual-3157	SELECT	txn1	565
virtual-3159	SELECT	txn1	565
virtual-3165	SELECT	txn2	568
virtual-3159	MERGE	txn2	561	561	"8"	"8"
virtual-3163	MERGE	txn1	565	565	"7"	"7"
virtual-3162	SELECT	txn0	563
virtual-3165	SELECT	txn1	566
virtual-3164	MERGE	txn1	565	565	"8"	"8"
virtual-3162	SELECT	txn1	565
virtual-3164	SELECT	txn2	568
virtual-3162	SELECT	txn1	566
virtual-3169	SELECT	txn2	568
virtual-3166	MERGE	txn1	552	552	"4"	"4"
virtual-3168	SELECT	txn2	568
virtual-3167	SELECT	txn0	563
virtual-3164	MERGE	txn2	568	568	"1"	"1"
virtual-3168	SELECT	txn1	552
virtual-3168	MERGE	txn2	568	568	"3"	"3"
virtual-3171	MERGE	txn2	568	568	"5"	"5"
virtual-3170	MERGE	txn2	568	568	"4"	"4"
virtual-3167	MERGE	txn2	568	568	"2"	"2"
virtual-3169	MERGE	txn0	426	426	"7"	"7"
virtual-3172	SELECT	txn2	536
virtual-3171	SELECT	txn1	566
virtual-3171	SELECT	txn0	563
virtual-3173	MERGE	txn2	568	568	"6"	"6"
virtual-3178	MERGE	txn0	563	563	"5"	"5"
virtual-3177	MERGE	txn1	567	567	"1"	"1"
virtual-3174	SELECT	txn1	566
virtual-3175	MERGE	txn2	536	536	"8"	"8"
virtual-3178	SELECT	txn1	569
virtual-3176	SELECT	txn1	566
virtual-3174	SELECT	txn1	566
virtual-3174	MERGE	txn0	563	563	"4"	"4"
virtual-3175	SELECT	txn2	568
virtual-3177	MERGE	txn2	568	568	"8"	"8"
virtual-3180	SELECT	txn1	569
virtual-3178	MERGE	txn1	566	566	"4"	"4"
virtual-3180	MERGE	txn0	563	563	"6"	"6"
virtual-3178	SELECT	txn1	566
virtual-3179	SELECT	txn1	569
virtual-3181	SELECT	txn1	569
virtual-3181	MERGE	txn0	563	563	"7"	"7"
virtual-3179	SELECT	txn1	569
virtual-3182	MERGE	txn1	552	552	"5"	"5"
virtual-3183	SELECT	txn1	569
virtual-3184	SELECT	txn1	569
virtual-3185	SELECT	txn1	569
virtual-3182	SELECT	txn1	566
virtual-3185	MERGE	txn0	563	563	"8"	"8"
virtual-3181	MERGE	txn1	566	566	"5"	"5"
virtual-3179	MERGE	txn1	569	569	"1"	"1"
virtual-3184	SELECT	txn2	1
virtual-3188	SELECT	txn1	569
virtual-3186	MERGE	txn1	567	567	"2"	"2"
virtual-3187	SELECT	txn0	563
virtual-3179	MERGE	txn2	436	436	"6"	"6"
virtual-3186	SELECT	txn1	566
virtual-3188	SELECT	txn1	566
virtual-3190	MERGE	txn1	566	566	"6"	"6"
virtual-3188	MERGE	txn1	569	569	"2"	"2"
virtual-3187	SELECT	txn2	570
virtual-3190	SELECT	txn1	569
virtual-3189	MERGE	txn1	569	569	"3"	"3"
virtual-3191	SELECT	txn1	569
virtual-3193	SELECT	txn1	569
virtual-3192	SELECT	txn1	566
virtual-3189	SELECT	txn1	569
virtual-3190	MERGE	txn1	566	566	"7"	"7"
virtual-3191	MERGE	txn1	569	569	"5"	"5"
virtual-3192	MERGE	txn1	566	566	"8"	"8"
virtual-3196	SELECT	txn1	567
virtual-3193	MERGE	txn1	569	569	"6"	"6"
virtual-3197	SELECT	txn1	569
virtual-3189	MERGE	txn1	569	569	"4"	"4"
virtual-3195	SELECT	txn1	569
virtual-3194	MERGE	txn1	567	567	"3"	"3"
virtual-3200	SELECT	txn1	569
virtual-3199	MERGE	txn1	552	552	"6"	"6"
virtual-3199	SELECT	txn1	569
virtual-3198	MERGE	txn2	570	570	"1"	"1"
virtual-3203	SELECT	txn1	569
virtual-3203	SELECT	txn1	569
virtual-3198	MERGE	txn1	569	569	"7"	"7"
virtual-3201	SELECT	txn2	570
virtual-3198	SELECT	txn1	569
virtual-3204	MERGE	txn0	571	571	"1"	"1"
virtual-3203	SELECT	txn0	571
virtual-3204	MERGE	txn0	571	571	"2"	"2"
virtual-3202	SELECT	txn1	566
virtual-3198	SELECT	txn1	569
virtual-3199	SELECT	txn1	569
virtual-3203	SELECT	txn1	569
virtual-3204	MERGE	txn1	569	569	"8"	"8"
virtual-3205	SELECT	txn1	569
virtual-3207	SELECT	txn2	570
virtual-3202	SELECT	txn1	569
virtual-3202	SELECT	txn1	569
virtual-3205	SELECT	txn1	569
virtual-3207	SELECT	txn2	570
virtual-3206	SELECT	txn2	570
virtual-3208	MERGE	txn2	570	570	"2"	"2"
virtual-3208	SELECT	txn0	572
virtual-3202	SELECT	txn1	569
virtual-3210	SELECT	txn1	567
virtual-3212	SELECT	txn0	573
virtual-3205	SELECT	txn0	571
virtual-3211	SELECT	txn0	573
virtual-3209	MERGE	txn0	573	573	"1"	"1"
virtual-3211	SELECT	txn1	567
virtual-3205	MERGE	txn0	571	571	"3"	"3"
virtual-3214	SELECT	txn0	573
virtual-3213	SELECT	txn0	573
virtual-3212	MERGE	txn0	571	571	"4"	"4"
virtual-3216	SELECT	txn0	571
virtual-3209	SELECT	txn0	573
virtual-3213	SELECT	txn1	567
virtual-3215	MERGE	txn0	571	571	"6"	"6"
virtual-3217	MERGE	txn0	571	571	"7"	"7"
virtual-3215	SELECT	txn0	573
virtual-3209	MERGE	txn2	570	570	"3"	"3"
virtual-3218	SELECT	txn0	571
virtual-3219	SELECT	txn0	571
virtual-3221	MERGE	txn0	573	573	"3"	"3"
virtual-3218	SELECT	txn2	570
virtual-3220	MERGE	txn2	570	570	"4"	"4"
virtual-3222	SELECT	txn1	567
virtual-3218	MERGE	txn0	573	573	"2"	"2"
virtual-3220	SELECT	txn0	571
virtual-3219	MERGE	txn0	572	572	"1"	"1"
virtual-3221	SELECT	txn0	573
virtual-3223	SELECT	txn0	573
virtual-3225	SELECT	txn0	571
virtual-3224	SELECT	txn0	573
virtual-3226	SELECT	txn1	552
virtual-3225	SELECT	txn0	573
virtual-3221	MERGE	txn0	573	573	"4"	"4"
virtual-3229	SELECT	txn0	573
virtual-3225	MERGE	txn0	426	426	"8"	"8"
virtual-3227	MERGE	txn0	571	571	"8"	"8"
virtual-3225	MERGE	txn2	570	570	"5"	"5"
virtual-3228	MERGE	txn0	573	573	"6"	"6"
virtual-3230	SELECT	txn0	573
virtual-3228	SELECT	txn0	573
virtual-3231	MERGE	txn0	573	573	"8"	"8"
virtual-3229	SELECT	txn0	573
virtual-3230	SELECT	txn0	573
virtual-3227	MERGE	txn0	573	573	"5"	"5"
virtual-3228	MERGE	txn0	573	573	"7"	"7"
virtual-3234	SELECT	txn2	570
virtual-3233	SELECT	txn2	574
virtual-3232	SELECT	txn2	574
virtual-3230	SELECT	txn0	573
virtual-3235	MERGE	txn0	575	575	"1"	"1"
virtual-3237	SELECT	txn2	570
virtual-3233	SELECT	txn0	571
virtual-3233	MERGE	txn2	574	574	"1"	"1"
virtual-3236	SELECT	txn2	570
virtual-3238	SELECT	txn2	574
virtual-3239	SELECT	txn2	574
virtual-3235	SELECT	txn0	426
virtual-3240	SELECT	txn2	574
virtual-3239	MERGE	txn0	575	575	"2"	"2"
virtual-3242	MERGE	txn2	574	574	"5"	"5"
virtual-3233	SELECT	txn2	570
virtual-3235	MERGE	txn2	574	574	"2"	"2"
virtual-3241	MERGE	txn2	574	574	"3"	"3"
virtual-3243	SELECT	txn1	567
virtual-3245	SELECT	txn0	575
virtual-3241	MERGE	txn2	574	574	"4"	"4"
virtual-3242	MERGE	txn2	574	574	"6"	"6"
virtual-3244	MERGE	txn2	570	570	"6"	"6"
virtual-3245	MERGE	txn2	574	574	"7"	"7"
virtual-3246	MERGE	txn2	574	574	"8"	"8"
virtual-3247	SELECT	txn0	576
virtual-3244	MERGE	txn2	570	570	"7"	"7"
virtual-3248	SELECT	txn0	576
virtual-3246	MERGE	txn2	570	570	"8"	"8"
virtual-3249	MERGE	txn0	576	576	"2"	"2"
virtual-3250	MERGE	txn0	576	576	"4"	"4"
virtual-3249	MERGE	txn0	576	576	"3"	"3"
virtual-3251	SELECT	txn2	570
virtual-3248	MERGE	txn0	576	576	"1"	"1"
virtual-3252	MERGE	txn0	576	576	"7"	"7"
virtual-3254	MERGE	txn1	577	577	"1"	"1"
virtual-3254	MERGE	txn1	577	577	"2"	"2"
virtual-3253	SELECT	txn0	575
virtual-3251	SELECT	txn0	576
virtual-3250	MERGE	txn0	575	575	"3"	"3"
virtual-3251	SELECT	txn2	570
virtual-3254	SELECT	txn0	575
virtual-3252	SELECT	txn0	576
virtual-3252	MERGE	txn0	576	576	"8"	"8"
virtual-3252	SELECT	txn1	577
virtual-3250	SELECT	txn0	576
virtual-3255	MERGE	txn0	575	575	"4"	"4"
virtual-3250	MERGE	txn0	576	576	"5"	"5"
virtual-3251	MERGE	txn0	576	576	"6"	"6"
virtual-3256	SELECT	txn0	578
virtual-3259	SELECT	txn0	578
virtual-3260	SELECT	txn0	575
virtual-3256	MERGE	txn0	578	578	"1"	"1"
virtual-3258	MERGE	txn0	575	575	"5"	"5"
virtual-3259	SELECT	txn0	575
virtual-3257	SELECT	txn1	577
virtual-3261	MERGE	txn1	577	577	"5"	"5"
virtual-3258	SELECT	txn0	578
virtual-3256	SELECT	txn1	567
virtual-3261	MERGE	txn1	577	577	"6"	"6"
virtual-3257	SELECT	txn0	575
virtual-3262	MERGE	txn1	567	567	"5"	"5"
virtual-3257	SELECT	txn1	577
virtual-3263	MERGE	txn1	567	567	"6"	"6"
virtual-3262	SELECT	txn1	577
virtual-3261	SELECT	txn0	575
virtual-3256	SELECT	txn1	577
virtual-3265	SELECT	txn0	575
virtual-3264	MERGE	txn1	577	577	"7"	"7"
virtual-3268	SELECT	txn1	577
virtual-3257	MERGE	txn1	577	577	"4"	"4"
virtual-3268	SELECT	txn0	575
virtual-3266	MERGE	txn1	552	552	"7"	"7"
virtual-3268	MERGE	txn2	579	579	"1"	"1"
virtual-3267	SELECT	txn0	578
virtual-3269	MERGE	txn0	575	575	"8"	"8"
virtual-3268	MERGE	txn2	579	579	"2"	"2"
virtual-3270	MERGE	txn2	579	579	"3"	"3"
virtual-3271	MERGE	txn2	579	579	"5"	"5"
virtual-3267	MERGE	txn1	577	577	"8"	"8"
virtual-3270	SELECT	txn2	579
virtual-3266	SELECT	txn0	578
virtual-3266	SELECT	txn1	577
virtual-3272	MERGE	txn2	580	580	"1"	"1"
virtual-3273	MERGE	txn2	580	580	"2"	"2"
virtual-3270	SELECT	txn2	579
virtual-3267	SELECT	txn1	577
virtual-3270	MERGE	txn2	579	579	"4"	"4"
virtual-3273	SELECT	txn2	579
virtual-3273	MERGE	txn0	578	578	"3"	"3"
virtual-3266	MERGE	txn0	575	575	"6"	"6"
virtual-3272	MERGE	txn2	579	579	"6"	"6"
virtual-3274	MERGE	txn2	579	579	"7"	"7"
virtual-3275	MERGE	txn0	578	578	"4"	"4"
virtual-3276	SELECT	txn2	579
virtual-3267	MERGE	txn0	575	575	"7"	"7"
virtual-3273	SELECT	txn2	579
virtual-3277	MERGE	txn0	578	578	"5"	"5"
virtual-3276	MERGE	txn2	579	579	"8"	"8"
virtual-3279	MERGE	txn2	580	580	"3"	"3"
virtual-3278	MERGE	txn2	581	581	"2"	"2"
virtual-3274	SELECT	txn2	579
virtual-3277	MERGE	txn2	581	581	"1"	"1"
virtual-3280	SELECT	txn1	567
virtual-3281	MERGE	txn2	581	581	"3"	"3"
virtual-3280	SELECT	txn0	426
virtual-3279	SELECT	txn2	581
virtual-3281	SELECT	txn1	567
virtual-3282	MERGE	txn2	580	580	"5"	"5"
virtual-3279	SELECT	txn2	581
virtual-3283	SELECT	txn2	580
virtual-3280	SELECT	txn2	581
virtual-3285	MERGE	txn2	581	581	"5"	"5"
virtual-3281	MERGE	txn1	567	567	"7"	"7"
virtual-3281	MERGE	txn2	580	580	"4"	"4"
virtual-3287	MERGE	txn2	581	581	"7"	"7"
virtual-3286	MERGE	txn2	580	580	"7"	"7"
virtual-3288	SELECT	txn0	572
virtual-3284	SELECT	txn2	581
virtual-3291	SELECT	txn0	582
virtual-3284	MERGE	txn2	581	581	"4"	"4"
virtual-3290	SELECT	txn0	578
virtual-3289	SELECT	txn2	581
virtual-3286	MERGE	txn0	578	578	"6"	"6"
virtual-3284	SELECT	txn2	581
virtual-3292	MERGE	txn0	582	582	"2"	"2"
virtual-3291	SELECT	txn2	580
virtual-3290	MERGE	txn1	567	567	"8"	"8"
virtual-3293	SELECT	txn0	582
virtual-3291	SELECT	txn2	580
virtual-3284	SELECT	txn2	581
virtual-3289	SELECT	txn2	581
virtual-3295	MERGE	txn0	582	582	"4"	"4"
virtual-3294	MERGE	txn0	582	582	"3"	"3"
virtual-3296	SELECT	txn2	580
virtual-3290	MERGE	txn0	582	582	"1"	"1"
virtual-3298	SELECT	txn0	582
virtual-3289	MERGE	txn2	581	581	"8"	"8"
virtual-3295	MERGE	txn0	578	578	"7"	"7"
virtual-3296	SELECT	txn2	583
virtual-3297	SELECT	txn0	582
virtual-3296	MERGE	txn0	578	578	"8"	"8"
virtual-3301	SELECT	txn2	583
virtual-3299	MERGE	txn0	582	582	"5"	"5"
virtual-3300	MERGE	txn2	583	583	"1"	"1"
virtual-3304	SELECT	txn0	582
virtual-3303	SELECT	txn0	582
virtual-3302	MERGE	txn0	582	582	"6"	"6"
virtual-3303	MERGE	txn0	582	582	"7"	"7"
virtual-3300	SELECT	txn0	582
virtual-3306	MERGE	txn0	584	584	"1"	"1"
virtual-3304	MERGE	txn2	583	583	"2"	"2"
virtual-3305	SELECT	txn0	582
virtual-3308	SELECT	txn2	583
virtual-3305	SELECT	txn0	578
virtual-3307	SELECT	txn0	578
virtual-3308	MERGE	txn1	552	552	"8"	"8"
virtual-3306	SELECT	txn1	585
virtual-3308	SELECT	txn2	583
virtual-3307	MERGE	txn1	585	585	"1"	"1"
virtual-3309	MERGE	txn1	585	585	"2"	"2"
virtual-3305	SELECT	txn1	585
virtual-3308	SELECT	txn1	552
virtual-3307	SELECT	txn1	585
virtual-3309	MERGE	txn1	585	585	"3"	"3"
virtual-3310	SELECT	txn1	585
virtual-3310	MERGE	txn1	585	585	"4"	"4"
virtual-3311	MERGE	txn1	585	585	"5"	"5"
virtual-3309	SELECT	txn1	585
virtual-3311	SELECT	txn0	0
virtual-3305	SELECT	txn0	578
virtual-3307	SELECT	txn1	585
virtual-3309	MERGE	txn2	583	583	"4"	"4"
virtual-3311	MERGE	txn0	584	584	"3"	"3"
virtual-3311	SELECT	txn2	583
virtual-3310	MERGE	txn0	584	584	"2"	"2"
virtual-3314	MERGE	txn2	583	583	"5"	"5"
virtual-3312	SELECT	txn1	585
virtual-3315	MERGE	txn2	583	583	"6"	"6"
virtual-3313	MERGE	txn0	586	586	"1"	"1"
virtual-3310	SELECT	txn0	584
virtual-3313	SELECT	txn0	586
virtual-3314	SELECT	txn1	585
virtual-3313	SELECT	txn1	585
virtual-3312	SELECT	txn1	552
virtual-3318	SELECT	txn0	586
virtual-3316	SELECT	txn0	586
virtual-3316	MERGE	txn2	583	583	"7"	"7"
virtual-3317	MERGE	txn1	585	585	"6"	"6"
virtual-3319	MERGE	txn0	572	572	"4"	"4"
virtual-3314	SELECT	txn1	585
virtual-3320	SELECT	txn1	585
virtual-3314	SELECT	txn2	583
virtual-3318	SELECT	txn2	583
virtual-3319	MERGE	txn1	585	585	"8"	"8"
virtual-3318	MERGE	txn0	586	586	"2"	"2"
virtual-3321	SELECT	txn0	586
virtual-3322	SELECT	txn1	585
virtual-3317	MERGE	txn1	585	585	"7"	"7"
virtual-3318	SELECT	txn0	586
virtual-3320	SELECT	txn2	583
virtual-3320	SELECT	txn2	583
virtual-3321	SELECT	txn1	585
virtual-3321	SELECT	txn1	585
virtual-3323	SELECT	txn1	585
virtual-3323	SELECT	txn1	585
virtual-3325	SELECT	txn1	585
virtual-3320	SELECT	txn2	583
virtual-3317	MERGE	txn0	572	572	"3"	"3"
virtual-3324	SELECT	txn1	585
virtual-3327	MERGE	txn0	587	587	"3"	"3"
virtual-3325	SELECT	txn0	586
virtual-3328	SELECT	txn0	587
virtual-3326	SELECT	txn2	583
virtual-3327	MERGE	txn2	583	583	"8"	"8"
virtual-3328	SELECT	txn0	587
virtual-3324	SELECT	txn1	585
virtual-3326	SELECT	txn1	585
virtual-3326	MERGE	txn0	587	587	"1"	"1"
virtual-3327	SELECT	txn0	587
virtual-3329	SELECT	txn0	587
